,MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,YEAR
31911,07,ER Services,GENERAL PRACTICE,S,799,2019
31912,07,ER Services,GENERAL PRACTICE,UN,38,2019
31913,07,ER Services,GENERAL PRACTICE,W,9542,2019
31914,07,ER Services,GENERAL SURGEON,F,220,2019
31915,07,ER Services,GENERAL SURGEON,O,1205,2019
31916,07,ER Services,GENERAL SURGEON,W,105,2019
31917,07,ER Services,HOSPICE,CA,1618183,2019
31918,07,ER Services,HOSPICE,CO,313566,2019
31919,07,ER Services,HOSPICE,H,1132883,2019
31920,07,ER Services,HOSPICE,UN,133875,2019
31921,07,ER Services,HOSPICE,W,233412,2019
31922,07,ER Services,HOSPICE ACUTE CARE,B,65967,2019
31923,07,ER Services,HOSPICE,UL,18780,2019
31924,07,ER Services,HOSPICE,CO,454,2019
31925,07,ER Services,HOSPICE,F,1657,2019
31926,07,ER Services,HOSPICE,O,666,2019
31927,07,ER Services,INTERNAL MEDICAL,CA,12637,2019
31928,07,ER Services,INTERNAL MEDICAL,F,178644,2019
31929,07,ER Services,INTERNAL MEDICAL,O,26096,2019
31930,07,ER Services,INTERNAL MEDICAL,S,8380,2019
31931,07,ER Services,INTERNAL MEDICAL,UN,0,2019
31932,07,ER Services,INTERNAL MEDICAL,W,1739,2019
31933,07,ER Services,CARDIAC,CA,0,2019
31934,07,ER Services,CARDIAC,F,2177,2019
31935,07,ER Services,CARDIAC,O,416,2019
31936,07,ER Services,RADIOLOGY,CA,6304,2019
31937,07,ER Services,RADIOLOGY,F,11314,2019
31938,07,ER Services,RADIOLOGY,O,3035,2019
31939,07,ER Services,LABORATORY,CA,339,2019
31940,07,ER Services,LABORATORY,W,0,2019
31941,07,ER Services,MEDICAL DOCTOR,H,376427,2019
31942,07,ER Services,MEDICAL SUPPLIER DME,F,2214,2019
31943,07,ER Services,MEDICAL SUPPLIER DME,O,1494,2019
31944,07,ER Services,MULT,CA,195,2019
31945,07,ER Services,NEUROLOGICAL,W,451,2019
31946,07,ER Services,NEUROLOGICAL,CA,563,2019
31947,07,ER Services,NEUROLOGICAL,F,775,2019
31948,07,ER Services,NURSE PRACTICE,CA,10528,2019
31949,07,ER Services,NURSE PRACTICE,H,7427,2019
31950,07,ER Services,OBSTETRICS GYNECOLOGIC,F,2331,2019
31951,07,ER Services,HEMATOLOGY ONCOLOGIC,O,47,2019
31952,07,ER Services,OSTEOMANIPULATIVE,H,8377,2019
31953,07,ER Services,OUT,F,3037941,2019
31954,07,ER Services,OUT,O,2363525,2019
31955,07,ER Services,PATHOLOG,CA,865,2019
31956,07,ER Services,PATHOLOG,F,346,2019
31957,07,ER Services,PATHOLOG,W,28,2019
31958,07,ER Services,PEDIATRIC,F,970,2019
31959,07,ER Services,OTHER SPECIALITY,W,180,2019
31960,07,ER Services,PHYSICAL ASSISTANT,B,762,2019
31961,07,ER Services,PHYSICAL ASSISTANT,H,7554,2019
31962,07,ER Services,PHYSICAL ASSISTANT,S,1790,2019
31963,07,ER Services,PHYSICAL ASSISTANT,CA,16690,2019
31964,07,ER Services,CARDIAC,UL,57,2019
31965,07,ER Services,DIAGNOSTIC RADIOLOGY,UL,667,2019
31966,07,ER Services,EMERGENCY MEDICAL,UL,3524,2019
31967,07,ER Services,FAMILY PRACTICE,UL,508,2019
31968,07,ER Services,INTERNAL MEDICAL,UL,1444,2019
31969,07,ER Services,PLASTIC SURGEON,F,9944,2019
31970,07,ER Services,PSYCHIATRIC,CA,0,2019
31971,07,ER Services,PULMONARY DISEASE,F,2860,2019
31972,07,ER Services,PULMONARY DISEASE,CA,1237,2019
31973,07,ER Services,RADIOL,W,5279,2019
31974,07,ER Services,RADIOLOGY,B,2037,2019
31975,07,ER Services,RADIOLOGY,CA,54145,2019
31976,07,ER Services,RADIOLOGY,CO,5132,2019
31977,07,ER Services,RADIOLOGY,F,145109,2019
31978,07,ER Services,RADIOLOGY,O,38578,2019
31979,07,ER Services,RADIOLOGY,UN,6509,2019
31980,07,ER Services,RADIOLOGY,W,23317,2019
31981,07,ER Services,RADIOLOGY,UN,3162,2019
31982,07,ER Services,THERAPEUTIC,CA,782,2019
31983,07,ER Services,SPECIAL SERVICE,H,348,2019
31984,07,ER Services,SPORTS MEDICAL,F,1454,2019
31985,07,ER Services,ONCOLOGIC,F,586,2019
31986,07,ER Services,CARDIAC SURGEON,W,205,2019
31987,07,ER Services,URGENT CARE FACILITY,UN,636,2019
31988,07,ER Services,URGENT CARE MEDICAL,F,3467,2019
31989,07,ER Services,INTERNAL RADIOLOGY,F,121,2019
31990,07,ER Services,VASCULAR SURGEON,CA,642,2019
31991,07,ER Services,VASCULAR SURGEON,F,404,2019
31992,07,Inpatient Services,UNKNOWN,S,75,2019
31993,07,Inpatient Services,ADVANCED REGISTERED NURSE PRACTICE,UN,679,2019
31994,07,Inpatient Services,ADVANCED RN PRACT,CA,54339,2019
31995,07,Inpatient Services,ANATOM,W,0,2019
31996,07,Inpatient Services,ANATOMIC AND CLINICAL PATHOLOG,F,9346,2019
31997,07,Inpatient Services,ANATOMIC AND CLINICAL PATHOLOG,O,1735,2019
31998,07,Inpatient Services,OTHER SPECIALITY,S,192,2019
31999,07,Inpatient Services,ANES ASSIST,CA,4053,2019
32000,07,Inpatient Services,ANESTHESIA,H,85670,2019
32001,07,Inpatient Services,ANESTHESIA,CA,194229,2019
32002,07,Inpatient Services,ANESTHESIA,CO,5029,2019
32003,07,Inpatient Services,ANESTHESIA,F,676278,2019
32004,07,Inpatient Services,ANESTHESIA,O,63037,2019
32005,07,Inpatient Services,ANESTHESIA,S,8574,2019
32006,07,Inpatient Services,ANESTHESIA,UN,16865,2019
32007,07,Inpatient Services,ANESTHESIA,W,52591,2019
32008,07,Inpatient Services,ANESTHESIA,S,20291,2019
32009,07,Inpatient Services,ARNP,CA,17309,2019
32010,07,Inpatient Services,CARD ELECTROPHY,CA,2731,2019
32011,07,Inpatient Services,CARDE,CO,351,2019
32012,07,Inpatient Services,CARDIAC,F,82759,2019
32013,07,Inpatient Services,CARDIAC,O,4120,2019
32014,07,Inpatient Services,CARDIAC,W,2337,2019
32015,07,Inpatient Services,CARDIAC,CA,130078,2019
32016,07,Inpatient Services,CARDIAC,CO,418,2019
32017,07,Inpatient Services,CARDIAC,F,503574,2019
32018,07,Inpatient Services,CARDIAC,O,207542,2019
32019,07,Inpatient Services,CARDIAC,S,10369,2019
32020,07,Inpatient Services,CARDIAC,UN,31576,2019
32021,07,Inpatient Services,CARDIAC,W,48780,2019
32022,07,Inpatient Services,CARDIAC,B,11282,2019
32023,07,Inpatient Services,CARDIAC,CA,13178,2019
32024,07,Inpatient Services,CARDIAC,F,267386,2019
32025,07,Inpatient Services,CARDIAC,O,9325,2019
32026,07,Inpatient Services,CARDIAC,S,26543,2019
32027,07,Inpatient Services,CARDIAC,CA,93014,2019
32028,07,Inpatient Services,CARDIAC,CO,18417,2019
32029,07,Inpatient Services,CARV,CO,7515,2019
32030,07,Inpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,B,549,2019
32031,07,Inpatient Services,CHADP,W,1210,2019
32032,07,Inpatient Services,CLINIC,CA,0,2019
32033,07,Inpatient Services,CLINIC,CO,1862,2019
32034,07,Inpatient Services,COLON RECTAL SURGEON,CA,11709,2019
32035,07,Inpatient Services,COLON RECTAL SURGEON,W,33708,2019
32036,07,Inpatient Services,COLORECTAL SURGEON,F,18608,2019
32037,07,Inpatient Services,COLORECTAL SURGEON,O,8727,2019
32038,07,Inpatient Services,COVERING PHYSICAL,CA,793,2019
32039,07,Inpatient Services,CRITICAL CARE,CA,10822,2019
32040,07,Inpatient Services,CRITICAL CARE,F,71013,2019
32041,07,Inpatient Services,CRITICAL CARE,O,4164,2019
32042,07,Inpatient Services,CRITICAL CARE,W,15168,2019
32043,07,Inpatient Services,CRITICAL CARE,S,10152,2019
32044,07,Inpatient Services,CRITICAL CARE,UN,501,2019
32045,07,Inpatient Services,DERMAPATHOLOGY,F,362,2019
32046,07,Inpatient Services,DIAG X RAY CLINIC,H,21136,2019
32047,07,Inpatient Services,RADIOLOGY,CA,9962,2019
32048,07,Inpatient Services,RADIOLOGY,CO,1325,2019
32049,07,Inpatient Services,RADIOLOGY,F,2759,2019
32050,07,Inpatient Services,RADIOLOGY,S,10665,2019
32051,07,Inpatient Services,DOCTOR OF PSYCHIATRIC,UN,144,2019
32052,07,Inpatient Services,ELECTROPHY STUDY,CA,0,2019
32053,07,Inpatient Services,EMERGENCY MEDICAL,F,15819,2019
32054,07,Inpatient Services,EMERGENCY MEDICAL,O,1586,2019
32055,07,Inpatient Services,EMERGENCY MEDICAL,UN,1275,2019
32056,07,Inpatient Services,EMERGENCY ROOM,CA,12057,2019
32057,07,Inpatient Services,EMERGENCY ROOM,W,1347,2019
32058,07,Inpatient Services,ENDOCRINOLOGY,CA,13165,2019
32059,07,Inpatient Services,ENDOCRINOLOGY,CO,810,2019
32060,07,Inpatient Services,ENDOCRINOLOGY,F,8435,2019
32061,07,Inpatient Services,ENDOCRINOLOGY,O,1870,2019
32062,07,Inpatient Services,ENDOCRINOLOGY,UN,0,2019
32063,07,Inpatient Services,ENDOCRINOLOGY,W,9933,2019
32064,07,Inpatient Services,ENDOCRINOLOGY DIAB METABOLISM,S,2821,2019
32065,07,Inpatient Services,ENT,F,53253,2019
32066,07,Inpatient Services,ENT,O,1505,2019
32067,07,Inpatient Services,ENT,W,1489,2019
32068,07,Inpatient Services,FAMILY MEDICAL,S,7575,2019
32069,07,Inpatient Services,FAMILY PRACTICE,CA,10775,2019
32070,07,Inpatient Services,FAMILY PRACTICE,B,2694,2019
32071,07,Inpatient Services,FAMILY PRACTICE,CA,46581,2019
32072,07,Inpatient Services,FAMILY PRACTICE,CO,1174,2019
32073,07,Inpatient Services,FAMILY PRACTICE,F,249088,2019
32074,07,Inpatient Services,FAMILY PRACTICE,O,35337,2019
32075,07,Inpatient Services,FAMILY PRACTICE,UN,8032,2019
32076,07,Inpatient Services,FAMILY PRACTICE,W,50011,2019
32077,07,Inpatient Services,GASTROENTEROLOGY,B,1453,2019
32078,07,Inpatient Services,GASTROENTEROLOGY,CA,62189,2019
32079,07,Inpatient Services,GASTROENTEROLOGY,CO,916,2019
32080,07,Inpatient Services,GASTROENTEROLOGY,F,325603,2019
32081,07,Inpatient Services,GASTROENTEROLOGY,O,31455,2019
32082,07,Inpatient Services,GASTROENTEROLOGY,S,3359,2019
32083,07,Inpatient Services,GASTROENTEROLOGY,UN,17650,2019
32084,07,Inpatient Services,GASTROENTEROLOGY,W,14175,2019
32085,07,Inpatient Services,CLINIC,UN,6001,2019
32086,07,Inpatient Services,GENERAL PRACTICE,CA,6115,2019
32087,07,Inpatient Services,GENERAL PRACTICE,F,6579,2019
32088,07,Inpatient Services,GENERAL PRACTICE,O,2567,2019
32089,07,Inpatient Services,GENERAL PRACTICE,UN,742,2019
32090,07,Inpatient Services,GENERAL PRACTICE,W,6454,2019
32091,07,Inpatient Services,GENERAL SURGEON,B,778,2019
32092,07,Inpatient Services,GENERAL SURGEON,CA,86262,2019
32093,07,Inpatient Services,GENERAL SURGEON,CO,33133,2019
32094,07,Inpatient Services,GENERAL SURGEON,F,291128,2019
32095,07,Inpatient Services,GENERAL SURGEON,O,67982,2019
32096,07,Inpatient Services,GENERAL SURGEON,UN,14722,2019
32097,07,Inpatient Services,GENERAL SURGEON,W,17912,2019
32098,07,Inpatient Services,GERIATRIC,CA,296,2019
32099,07,Inpatient Services,GERIATRIC,F,1811,2019
32100,07,Inpatient Services,GERIATRIC,O,2657,2019
32101,07,Inpatient Services,GERIATRIC,W,2883,2019
32102,07,Inpatient Services,ONCOLOGIC,F,1539,2019
32103,07,Inpatient Services,HAND SURGEON,CA,937,2019
32104,07,Inpatient Services,HAPC,W,471,2019
32105,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,1464,2019
32106,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,6289,2019
32107,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,2471,2019
32108,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,B,3845,2019
32109,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,46769,2019
32110,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,2491,2019
32111,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,65779,2019
32112,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,12564,2019
32113,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,W,3347,2019
32114,07,Inpatient Services,TRANSFU HEPATITIS,CA,1405,2019
32115,07,Inpatient Services,HOSPICE AND PALLIATIVE CARE,F,8111,2019
32116,07,Inpatient Services,HOSPIT,W,1456,2019
32117,07,Inpatient Services,HOSPICE,CA,26378945,2019
32118,07,Inpatient Services,HOSPICE,CO,728989,2019
32119,07,Inpatient Services,HOSPICE,H,18641030,2019
32120,07,Inpatient Services,HOSPICE,S,764501,2019
32121,07,Inpatient Services,HOSPICE,UN,1188732,2019
32122,07,Inpatient Services,HOSPICE,W,2663389,2019
32123,07,Inpatient Services,HOSPICE ACUTE CARE,B,611944,2019
32124,07,Inpatient Services,HOSPICE,UL,111430,2019
32125,07,Inpatient Services,HOSPICE,B,753,2019
32126,07,Inpatient Services,HOSPICE,CO,37100,2019
32127,07,Inpatient Services,HOSPICE,F,144729,2019
32128,07,Inpatient Services,HOSPICE,O,48341,2019
32129,07,Inpatient Services,HOSPICE,S,11630,2019
32130,07,Inpatient Services,HOSPICE,UL,1427,2019
32131,07,Inpatient Services,HOSPICE,UN,15164,2019
32132,07,Inpatient Services,HOSPICE,W,21427,2019
32133,07,Inpatient Services,INDEPENDENT LAB,F,2438,2019
32134,07,Inpatient Services,INDEPENDENT LAB,H,6219,2019
32135,07,Inpatient Services,INFECTIOUS DISEASE,F,197722,2019
32136,07,Inpatient Services,INFECTIOUS DISEASE,O,27012,2019
32137,07,Inpatient Services,INFECTIOUS DISEASE,UN,1265,2019
32138,07,Inpatient Services,INFECTIOUS DISEASE,B,1497,2019
32139,07,Inpatient Services,INFECTIOUS DISEASE,CA,124691,2019
32140,07,Inpatient Services,INFECTIOUS DISEASE,CO,16848,2019
32141,07,Inpatient Services,INFECTIOUS DISEASE,S,6799,2019
32142,07,Inpatient Services,INFECTIOUS DISEASE,W,28953,2019
32143,07,Inpatient Services,INP,F,28696505,2019
32144,07,Inpatient Services,INP,O,5416868,2019
32145,07,Inpatient Services,INTERNAL MEDICAL,B,14281,2019
32146,07,Inpatient Services,INTERNAL MEDICAL,CA,445930,2019
32147,07,Inpatient Services,INTERNAL MEDICAL,CO,28774,2019
32148,07,Inpatient Services,INTERNAL MEDICAL,F,1414239,2019
32149,07,Inpatient Services,INTERNAL MEDICAL,O,206199,2019
32150,07,Inpatient Services,INTERNAL MEDICAL,S,31300,2019
32151,07,Inpatient Services,INTERNAL MEDICAL,UN,22573,2019
32152,07,Inpatient Services,INTERNAL MEDICAL,W,136130,2019
32153,07,Inpatient Services,CARDIAC,CA,48154,2019
32154,07,Inpatient Services,CARDIAC,F,126928,2019
32155,07,Inpatient Services,CARDIAC,O,39718,2019
32156,07,Inpatient Services,CARDIAC,S,2132,2019
32157,07,Inpatient Services,CARDIAC,W,8164,2019
32158,07,Inpatient Services,RADIOLOGY,CA,20815,2019
32159,07,Inpatient Services,RADIOLOGY,F,9557,2019
32160,07,Inpatient Services,RADIOLOGY,O,2437,2019
32161,07,Inpatient Services,LABORATORY,CA,2329,2019
32162,07,Inpatient Services,LABORATORY,W,116,2019
32163,07,Inpatient Services,MEDICAL DOCTOR,H,1258488,2019
32164,07,Inpatient Services,MENTAL HEALTH,F,591,2019
32165,07,Inpatient Services,NURSE MIDWIFE,F,1638,2019
32166,07,Inpatient Services,MULT,CA,2426,2019
32167,07,Inpatient Services,NEPHROLOGY,B,2976,2019
32168,07,Inpatient Services,NEPHROLOGY,CA,65352,2019
32169,07,Inpatient Services,NEPHROLOGY,CO,15979,2019
32170,07,Inpatient Services,NEPHROLOGY,F,472358,2019
32171,07,Inpatient Services,NEPHROLOGY,O,38295,2019
32172,07,Inpatient Services,NEPHROLOGY,S,9801,2019
32173,07,Inpatient Services,NEPHROLOGY,UN,2479,2019
32174,07,Inpatient Services,NEPHROLOGY,W,17711,2019
32175,07,Inpatient Services,NEURO PSYCH MD,W,687,2019
32176,07,Inpatient Services,NEUROLOGICAL,CA,107264,2019
32177,07,Inpatient Services,NEUROLOGICAL,B,3797,2019
32178,07,Inpatient Services,NEUROLOGICAL,CA,84964,2019
32179,07,Inpatient Services,NEUROLOGICAL,CO,1065,2019
32180,07,Inpatient Services,NEUROLOGICAL,F,115766,2019
32181,07,Inpatient Services,NEUROLOGICAL,O,46699,2019
32182,07,Inpatient Services,NEUROLOGICAL,S,1984,2019
32183,07,Inpatient Services,NEUROLOGICAL,UN,10114,2019
32184,07,Inpatient Services,NEUROLOGICAL,W,11405,2019
32185,07,Inpatient Services,NEUROLOGICAL,F,3834,2019
32186,07,Inpatient Services,NEUROLOGICAL,CA,2460,2019
32187,07,Inpatient Services,NEUROLOGICAL,F,500,2019
32188,07,Inpatient Services,NEUROLOGICAL,O,38,2019
32189,07,Inpatient Services,NEUROLOGICAL,F,380609,2019
32190,07,Inpatient Services,NEUROLOGICAL,O,89393,2019
32191,07,Inpatient Services,NEUROLOGICAL,UN,1537,2019
32192,07,Inpatient Services,NPGRTY,W,163,2019
32193,07,Inpatient Services,NUCLEAR MEDICAL,CA,385,2019
32194,07,Inpatient Services,NUCLEAR MEDICAL,F,426,2019
32195,07,Inpatient Services,NUCLEAR MEDICAL,UN,497,2019
32196,07,Inpatient Services,OTHER SPECIALITY,W,479,2019
32197,07,Inpatient Services,NURSE PRACTICE,CA,23002,2019
32198,07,Inpatient Services,NURSE PRACTICE,CO,4430,2019
32199,07,Inpatient Services,NURSE PRACTICE,UN,7554,2019
32200,07,Inpatient Services,NURSE PRACTICE,H,59867,2019
32201,07,Inpatient Services,OBSTETRICS GYNECOLOGIC,F,2518,2019
32202,07,Inpatient Services,OBSTETRICS GYNECOLOGIC,O,6468,2019
32203,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,12745,2019
32204,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,3306,2019
32205,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,7082,2019
32206,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,1156,2019
32207,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,W,1813,2019
32208,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,UN,2552,2019
32209,07,Inpatient Services,OPHTHALMOLOGY,CA,958,2019
32210,07,Inpatient Services,ORTHOPAEDIC SURGEON,S,6213,2019
32211,07,Inpatient Services,ORTHOPAEDIC SURGEON,B,4170,2019
32212,07,Inpatient Services,ORTHOPAEDIC SURGEON,CA,49351,2019
32213,07,Inpatient Services,ORTHOPAEDIC SURGEON,F,284037,2019
32214,07,Inpatient Services,ORTHOPAEDIC SURGEON,O,39591,2019
32215,07,Inpatient Services,ORTHOPAEDIC SURGEON,UN,26783,2019
32216,07,Inpatient Services,ORTHOPAEDIC SURGEON,W,40907,2019
32217,07,Inpatient Services,OSTEOMANIPULATIVE,CA,10401,2019
32218,07,Inpatient Services,OSTEOMANIPULATIVE,H,101552,2019
32219,07,Inpatient Services,OTHER,CA,0,2019
32220,07,Inpatient Services,PAIN MANAGEMENT,F,4091,2019
32221,07,Inpatient Services,HOSPICE AND PALLIATIVE CARE,CA,624,2019
32222,07,Inpatient Services,PATHOLOG,B,99,2019
32223,07,Inpatient Services,PATHOLOG,CA,32608,2019
32224,07,Inpatient Services,PATHOLOG,CO,3362,2019
32225,07,Inpatient Services,PATHOLOG,F,68645,2019
32226,07,Inpatient Services,PATHOLOG,O,31211,2019
32227,07,Inpatient Services,PATHOLOG,S,764,2019
32228,07,Inpatient Services,PATHOLOG,UN,6033,2019
32229,07,Inpatient Services,PATHOLOG,W,3410,2019
32230,07,Inpatient Services,PEDIATRIC,F,1754,2019
32231,07,Inpatient Services,PEDIATRIC,UN,16442,2019
32232,07,Inpatient Services,OTHER SPECIALITY,W,0,2019
32233,07,Inpatient Services,PHYS MEDICAL REHAB,F,2440,2019
32234,07,Inpatient Services,PHYSICAL MEDICAL REHAB,CA,17112,2019
32235,07,Inpatient Services,PHYSICAL MEDICAL REHAB,CO,1594,2019
32236,07,Inpatient Services,PHYSICAL MEDICAL REHABILITATION,W,1366,2019
32237,07,Inpatient Services,PHYSICAL THERAPEUTIC,CA,1903,2019
32238,07,Inpatient Services,PHYSICAL ASSISTANT,B,1190,2019
32239,07,Inpatient Services,PHYSICAL ASSISTANT,H,9346,2019
32240,07,Inpatient Services,PHYSICAL ASSISTANT,S,4981,2019
32241,07,Inpatient Services,PHYSICAL ASSISTANT,UN,3197,2019
32242,07,Inpatient Services,PHYSICAL ASSISTANT,CA,43345,2019
32243,07,Inpatient Services,ANESTHESIA,UL,686,2019
32244,07,Inpatient Services,CARDIAC,UL,58,2019
32245,07,Inpatient Services,DIAGNOSTIC RADIOLOGY,UL,3440,2019
32246,07,Inpatient Services,FAMILY PRACTICE,UL,2311,2019
32247,07,Inpatient Services,GASTROENTEROLOGY,UL,2361,2019
32248,07,Inpatient Services,GENERAL SURGEON,UL,3466,2019
32249,07,Inpatient Services,HEMATOLOGY ONCOLOGIC,UL,975,2019
32250,07,Inpatient Services,INFECTIOUS DISEASE,UL,1762,2019
32251,07,Inpatient Services,INTERNAL MEDICAL,UL,3506,2019
32252,07,Inpatient Services,INTERNAL RADIOLOGY,UL,83,2019
32253,07,Inpatient Services,PLASTIC SURGEON,CA,27708,2019
32254,07,Inpatient Services,PLASTIC SURGEON,O,2967,2019
32255,07,Inpatient Services,PODIATRIST,CA,13486,2019
32256,07,Inpatient Services,PODIATRIST,CO,2840,2019
32257,07,Inpatient Services,PODIATRIST,F,17604,2019
32258,07,Inpatient Services,PODIATRIST,O,5748,2019
32259,07,Inpatient Services,PODIATRIST,S,4218,2019
32260,07,Inpatient Services,PODIATRIST,UL,7484,2019
32261,07,Inpatient Services,NEUROLOGICAL,F,1343,2019
32262,07,Inpatient Services,PSYCHIATRIC,H,0,2019
32263,07,Inpatient Services,PSYCHIATRIC,CA,0,2019
32264,07,Inpatient Services,PSYCHIATRIC,F,2733,2019
32265,07,Inpatient Services,PSYCHIATRIC,W,12703,2019
32266,07,Inpatient Services,OTHER SPECIALITY,W,1732,2019
32267,07,Inpatient Services,PULMONARY DISEASE,F,370204,2019
32268,07,Inpatient Services,PULMONARY DISEASE,O,88573,2019
32269,07,Inpatient Services,PULMONARY DISEASE,B,4722,2019
32270,07,Inpatient Services,PULMONARY DISEASE,CA,238000,2019
32271,07,Inpatient Services,PULMONARY DISEASE,CO,14626,2019
32272,07,Inpatient Services,PULMONARY DISEASE,S,12771,2019
32273,07,Inpatient Services,PULMONARY DISEASE,W,27654,2019
32274,07,Inpatient Services,PULMONARY,B,3860,2019
32275,07,Inpatient Services,PULMONARY DISEASE,UN,18163,2019
32276,07,Inpatient Services,ONCOLOGIC,CA,4239,2019
32277,07,Inpatient Services,ONCOLOGIC,CO,501,2019
32278,07,Inpatient Services,ONCOLOGIC,F,570,2019
32279,07,Inpatient Services,ONCOLOGIC,O,1026,2019
32280,07,Inpatient Services,RADIOL,W,1854,2019
32281,07,Inpatient Services,RADIOLOGY,B,3630,2019
32282,07,Inpatient Services,RADIOLOGY,CA,147392,2019
32283,07,Inpatient Services,RADIOLOGY,CO,7103,2019
32284,07,Inpatient Services,RADIOLOGY,F,265590,2019
32285,07,Inpatient Services,RADIOLOGY,O,41746,2019
32286,07,Inpatient Services,RADIOLOGY,UN,10929,2019
32287,07,Inpatient Services,RADIOLOGY,W,41468,2019
32288,07,Inpatient Services,RADIOLOGY,UN,1331,2019
32289,07,Inpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,H,309,2019
32290,07,Inpatient Services,REHAB FACILITY,H,151640,2019
32291,07,Inpatient Services,REHAB HOSP,CA,92103,2019
32292,07,Inpatient Services,REHABILITATION CENTER,CA,177440,2019
32293,07,Inpatient Services,REHABILITATION FACILITY,W,32704,2019
32294,07,Inpatient Services,RESIDENT,CA,0,2019
32295,07,Inpatient Services,RHEUMATOLOGY,CA,1205,2019
32296,07,Inpatient Services,RHEUMATOLOGY,CO,58,2019
32297,07,Inpatient Services,RHEUMATOLOGY,F,3487,2019
32298,07,Inpatient Services,RHEUMATOLOGY,UN,2196,2019
32299,07,Inpatient Services,SKILLED NURSING FACILITY,CA,10147,2019
32300,07,Inpatient Services,SKILLED NURSING FACILITY,UL,27834,2019
32301,07,Inpatient Services,SLEEP MEDICAL,O,1281,2019
32302,07,Inpatient Services,CRITICAL CARE,CA,578,2019
32303,07,Inpatient Services,SURGC,CO,6157,2019
32304,07,Inpatient Services,THORACIC SURGEON,UN,19074,2019
32305,07,Inpatient Services,VASCULAR SURGEON,UN,5373,2019
32306,07,Inpatient Services,ONCOLOGIC,F,3548,2019
32307,07,Inpatient Services,CARDIAC,S,23884,2019
32308,07,Inpatient Services,SURGICAL ASSISTANT EMPLOYER,B,739,2019
32309,07,Inpatient Services,CRITICAL CARE,F,24316,2019
32310,07,Inpatient Services,CRITICAL CARE,O,2981,2019
32311,07,Inpatient Services,CRITICAL CARE,W,233,2019
32312,07,Inpatient Services,CARDIAC SURGEON,W,17531,2019
32313,07,Inpatient Services,THORACIC SURGEON,CA,2543,2019
32314,07,Inpatient Services,THORACIC SURGEON,F,23636,2019
32315,07,Inpatient Services,THORACIC SURGEON,O,19343,2019
32316,07,Inpatient Services,THORACIC SURGEON,S,22288,2019
32317,07,Inpatient Services,TRANSFU HEPATITIS,F,2862,2019
32318,07,Inpatient Services,TRANSFU HEPATITIS,O,5041,2019
32319,07,Inpatient Services,OTHER SPECIALITY,CO,925,2019
32320,07,Inpatient Services,URGENT CARE CENTER,CA,1333,2019
32321,07,Inpatient Services,UROLOGY,CA,9149,2019
32322,07,Inpatient Services,UROLOGY,F,53455,2019
32323,07,Inpatient Services,UROLOGY,O,10385,2019
32324,07,Inpatient Services,UROLOGY,S,3272,2019
32325,07,Inpatient Services,UROLOGY,UN,1186,2019
32326,07,Inpatient Services,UROLOGY,W,11210,2019
32327,07,Inpatient Services,INTERNAL RADIOLOGY,F,341,2019
32328,07,Inpatient Services,VASCULAR SURGEON,CA,22008,2019
32329,07,Inpatient Services,VASCULAR SURGEON,F,131233,2019
32330,07,Inpatient Services,VASCULAR SURGEON,O,4114,2019
32331,07,Inpatient Services,VASCULAR SURGEON,S,6691,2019
32332,07,Inpatient Services,VASCULAR SURGEON,W,7283,2019
32333,07,Outpatient Services,ADVANCED RN PRACT,CA,1732,2019
32334,07,Outpatient Services,ALLERGY IMMUNIZATION,CA,4647,2019
32335,07,Outpatient Services,ANATOM,W,1285,2019
32336,07,Outpatient Services,ANATOMIC AND CLINICAL PATHOLOG,F,479,2019
32337,07,Outpatient Services,ANATOMIC AND CLINICAL PATHOLOG,O,2171,2019
32338,07,Outpatient Services,PATHOLOG,F,306,2019
32339,07,Outpatient Services,ANES ASSIST,CA,1538,2019
32340,07,Outpatient Services,ANESTHESIA,H,69393,2019
32341,07,Outpatient Services,ANESTHESIA,B,1101,2019
32342,07,Outpatient Services,ANESTHESIA,CA,84044,2019
32343,07,Outpatient Services,ANESTHESIA,CO,9996,2019
32344,07,Outpatient Services,ANESTHESIA,F,198377,2019
32345,07,Outpatient Services,ANESTHESIA,O,48253,2019
32346,07,Outpatient Services,ANESTHESIA,UN,14674,2019
32347,07,Outpatient Services,ANESTHESIA,W,12946,2019
